Repo,commit_message,time,churn,insertions,deletions,files_changed
csc216-601-P2-35,b'Complete BBTP and generate java doc',1478228411,68,4,11062,68
csc216-601-P2-35,b'update method updateState()',1478223275,1,15,15,1
csc216-601-P2-35,b'update TrackedTicket',1478222862,2,16,17,2
csc216-601-P2-35,b'update TrackedTicket and TrackedTicketList',1478144306,3,3,18,3
csc216-601-P2-35,b'fixed checkstyle warning',1478143475,1,5,3,1
csc216-601-P2-35,b'update test files',1478143296,5,26,177,5
csc216-601-P2-35,b'Update Tests',1478062917,13,62,566,13
csc216-601-P2-35,b'update TicketTrackerModel.addTicketToList()',1477977042,1,1,1,1
csc216-601-P2-35,b'Implement all classes except test classes',1477976752,7,127,360,7
csc216-601-P2-35,b'update getTicketById()',1477542719,8,6,19,8
csc216-601-P2-35,b'Create test folder',1477542269,6,0,442,6
csc216-601-P2-35,b'rename getTicketsBySubmitter',1477542002,2,4,6,2
csc216-601-P2-35,b'rename package',1477541517,4,2911,2911,4
csc216-601-P2-35,b'add TicketXML.jar',1477541119,5,0,25,5
csc216-601-P2-35,b'Delete TicketXML.jar',1477540019,1,0,0,1
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/ticket_tracker/TrackedTicketList.java to Project2/src/edu/ncsu/csc216/tracker/ticket_tracker/TrackedTicketList.java',1477539975,2,129,129,2
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/ticket_tracker/TicketTrackerModel.java to Project2/src/edu/ncsu/csc216/tracker/ticket_tracker/TicketTrackerModel.java',1477539926,2,111,111,2
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/ticket/TrackedTicket.java to Project2/src/edu/ncsu/csc216/trackerticket/TrackedTicket.java',1477539854,2,319,319,2
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/ticket/Note.java to Project2/src/edu/ncsu/csc216/tracker/ticket/Note.java',1477539811,2,59,59,2
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/gui/TicketTrackerGUI.java to Project2/src/edu/ncsu/csc216/trackergui/TicketTrackerGUI.java',1477539763,2,2592,2592,2
csc216-601-P2-35,b'Rename src/edu/ncsu/csc216/tracker/command/Command.java to Project2/src/edu/ncsu/csc216/tracker/command/Command.java',1477539671,2,100,100,2
csc216-601-P2-35,b'complete skeleton',1477539552,10,0,3318,10
csc216-601-P2-35,b'Create an Eclipse project named Project2',1477445556,3,0,24,3
csc216-601-P2-35,b'Initial commit',1470766003,0,0,0,0
csc216-601-P2-36,b'Updated the Black Box testing document and added it in the pdf format.\n',1478188718,2,0,0,2
csc216-601-P2-36,b'Updated Black Box testing document.\n',1478181609,1,0,0,1
csc216-601-P2-36,b'Added Black Box testing document.\n',1478147689,1,0,0,1
csc216-601-P2-36,b'Generated the Javadoc pages.\n',1478117207,82,1,15817,82
csc216-601-P2-36,b'Only updated a TrackedTicket with executeCommand if the TrackedTicket is not null.\n',1478116022,1,4,2,1
csc216-601-P2-36,b'Added a message to an IAE to help determine the cause of my failed test.\n',1478113501,1,17,10,1
csc216-601-P2-36,b'Changed the Command to switch from the Feedback state to the Working state. Updated tests.\n',1478110039,2,2,2,2
csc216-601-P2-36,b'Added more assertions to handle possible null values.\n',1478108454,2,1,17,2
csc216-601-P2-36,b'Reordered the if statements to handle a null parameter.\n',1478107645,1,3,3,1
csc216-601-P2-36,b'Added assertions to handle null parameters.\n',1478107385,2,0,18,2
csc216-601-P2-36,b'Fixed a few Checkstyle and PMD errors.\n',1478106485,2,5,3,2
csc216-601-P2-36,b'Modified TicketTrackerModel to create the correct arrays. Added tests for these methods.\n',1478106163,3,32,171,3
csc216-601-P2-36,b'Added note tracking when a ticket is closed.\n',1478101986,1,0,6,1
csc216-601-P2-36,b'Added more tests for greater coverage.\n',1478098991,1,0,214,1
csc216-601-P2-36,b'Added XML ticket test files. Added tests for the TrackedTicketList. Made small changes to TrackedTicket for creating an XML ticket.\n',1478061004,26,12,534,26
csc216-601-P2-36,b'Added methods to TicketTrackerModel.\n',1478056960,3,12,141,3
csc216-601-P2-36,b'Added methods and tests for TrackedTicketList.\n',1478050851,2,8,162,2
csc216-601-P2-36,b'Started setting the counter for the number of tickets.\n',1478015348,1,3,18,1
csc216-601-P2-36,b'Added the ability to read and write XML Ticket files.\n',1477976418,1,3,44,1
csc216-601-P2-36,b'Filled out a few methods and the states of TrackedTicket. Added appropriate tests.\n',1477971696,2,36,294,2
csc216-601-P2-36,b'Added tests for Note.\n',1477875532,1,0,64,1
csc216-601-P2-36,b'Addressed a few Checkstyle errors.\n',1477617085,1,4,7,1
csc216-601-P2-36,b'Made minor changes to comments.\n',1477543539,9,33,67,9
csc216-601-P2-36,b'Added the skeletons of the necessary classes.\n',1477542603,3,0,569,3
csc216-601-P2-36,b'Created the Note class and its fields/methods.\n',1477534856,1,0,75,1
csc216-601-P2-36,b'Finished the tests for Command.\n',1477533893,1,2,96,1
csc216-601-P2-36,b'Started building Command and its tests.\n',1477455993,3,0,142,3
csc216-601-P2-36,b'Added classes to the project.\n',1477184952,11,0,2641,11
csc216-601-P2-36,b'Created the basic packages for the project.\n',1477182680,5,0,37,5
csc216-601-P2-36,b'Initial commit',1470766008,0,0,0,0
csc216-601-P2-40,b'Project2 final commit; re-generated Javadoc. Updated Black Box tests to fit some of the logic changes in filterBy methods as well as adding XML tickets\n',1478261741,72,333,8995,72
csc216-601-P2-40,"bUpdated logic in get and delete by Id to not look for id's <= 0. getTicketById now returns null if a ticket with t hat id isn't found\n""""""""Updated logic in get and delete by Id to not look for id's <= 0. getTicketById now returns null if a ticket with t hat id isn't found\n""""Updated logic in get and delete by Id to not look for id's <= 0. getTicketById now returns null if a ticket with t hat id isn't found\n""",1478224449,1,19,10,1
csc216-601-P2-40,b'Fixed logic with getListByOwner and getListBySubmitter\n',1478224003,2,21,30,2
csc216-601-P2-40,b'Added tests for Command and Note\n',1478223209,2,0,148,2
csc216-601-P2-40,b'Changed logic in deleteTicketById to allow an Id of 0\n',1478223088,1,1,1,1
csc216-601-P2-40,b'Fixed logic in getBySubmitter and getByOwner to throw Exceptions\n',1478222979,1,2,9,1
csc216-601-P2-40,b'Added setter call for owner in closed to assigned transition\n',1478222732,1,0,1,1
csc216-601-P2-40,b'Added setter for TrackedTicket title\n',1478222663,1,2,10,1
csc216-601-P2-40,b'Added logic back for note author and note text. Added tests\n',1478222551,1,0,8,1
csc216-601-P2-40,b'Added more tests for more branch coverage\n',1478221975,3,34,167,3
csc216-601-P2-40,b'Generated Javadoc. Added and implemented test classes.\n',1478219001,66,54,5991,66
csc216-601-P2-40,b'Fixed bug preventing notes during New->Assigned transition to be captured.\n',1478131194,1,0,2,1
csc216-601-P2-40,b'Made changes to hunt down error causing note author and text to show up backwards in the Ticket note list. Added txtNote.setText() at the end of TicketTrackerGUI to remove old text in NewTicket Panel.\n',1478126357,4,7,25,4
csc216-601-P2-40,b'Finished implementing concrete classes from UML design. Need to write test suite\n',1477756561,4,66,144,4
csc216-601-P2-40,b'Added one test class to /test in order for Jenkins to see it\n',1477612627,1,0,44,1
csc216-601-P2-40,b'Implemented TrackedTicket TickertTrackerModel TrackedTicketList Note CommandValue Flag TicketState and *State state classes\n',1477612383,10,0,3699,10
csc216-601-P2-40,b'Added TicketXML.jar to repo under lib folder\n',1477503728,2,0,1,2
csc216-601-P2-40,b'Shared Project2 with repo\n',1477503269,3,0,25,3
csc216-601-P2-40,b'Initial commit',1470766027,0,0,0,0
csc216-601-P2-42,b'Generated Javadoc\n',1478134610,70,0,14058,70
csc216-601-P2-42,b'Added BBTP and ran tests\n',1478134434,1,0,0,1
csc216-601-P2-42,b'Removed exceptions from executeCommand()\n',1478085778,1,4,2,1
csc216-601-P2-42,b'Updated getTicketsByOwner/Submitter\n',1478084930,1,6,6,1
csc216-601-P2-42,b'Updated counter value after loading Tickets from file\n',1478084196,1,1,1,1
csc216-601-P2-42,b'Added handling for calling update() on null TrackedTicket\n',1478083896,1,1,6,1
csc216-601-P2-42,b'Fixed Checkstyle and PMD warnings\n',1478083674,2,3,2,2
csc216-601-P2-42,b'Updated F->W transition to be Command FEEDBACK\n',1478083454,4,10,8,4
csc216-601-P2-42,b'Added setFlag() into TrackedTicket(Ticket) constructor\n',1478082345,3,2,3,3
csc216-601-P2-42,b'Added setOwner() in TrackedTicket(Ticket) constructor\n',1478082179,3,2,11,3
csc216-601-P2-42,b'Added error handling for array by owner/submitter methods\n',1478081572,4,0,16,4
csc216-601-P2-42,b'Attempted to fix Flag enum capitalization errors\n',1478081053,3,8,12,3
csc216-601-P2-42,b'Updated flag Strings to be proper case\n',1478080175,3,10,14,3
csc216-601-P2-42,b'Updated test cases for last udpate\n',1478056995,2,5,5,2
csc216-601-P2-42,b'Updated error handling for fields in Command constructor\n',1478056736,1,2,20,1
csc216-601-P2-42,b'Added tests for TicketTransition cases\n',1478056287,2,7,65,2
csc216-601-P2-42,b'Added tests for state transitions\n',1478054343,1,0,75,1
csc216-601-P2-42,b'Resolved checkstyle and PMD violations\n',1478053523,3,9,8,3
csc216-601-P2-42,b'Completed writing tests\n',1478053272,5,15,202,5
csc216-601-P2-42,b'Added test files and updated tests\n',1478050360,29,58,930,29
csc216-601-P2-42,b'Wrote tests for Note\n',1477994319,1,4,39,1
csc216-601-P2-42,b'Wrote tests for Command\n',1477994040,2,9,31,2
csc216-601-P2-42,b'Implemented XML methods in TicketTrackerModel\n',1477969761,1,1,11,1
csc216-601-P2-42,b'Implemented XML methods in TrackedTicketList\n',1477969389,1,1,9,1
csc216-601-P2-42,b'Implemented XML methods in TrackedTicket\n',1477969037,3,20,83,3
csc216-601-P2-42,b'Updated state updates in FSM and fixed noteAuthor references in Command\n',1477964788,2,16,29,2
csc216-601-P2-42,b'Implemented methods in TicketTrackerModel\n',1477964312,1,11,25,1
csc216-601-P2-42,b'Completed FSM in TrackedTicket\n',1477963095,1,5,44,1
csc216-601-P2-42,b'Completed Command class and started implementing Command methods in TrackedTicket\n',1477961180,3,94,147,3
csc216-601-P2-42,b'Implemented Note class\n',1477846644,1,9,14,1
csc216-601-P2-42,b'Added javadoc comments for all classes fields constants and methods\n',1477602384,10,188,819,10
csc216-601-P2-42,b'Updated formal parameters in TrackedTicket.getXMLTicket() method\n',1477354937,1,1,1,1
csc216-601-P2-42,b'Added JUnit test classes\n',1477354445,9,11,278,9
csc216-601-P2-42,b'Created skeleton of packages and classes with fields and methods\n',1477353977,12,0,3092,12
csc216-601-P2-42,b'Initial commit',1470766038,0,0,0,0
csc216-601-P2-43,b'Project 2 Final Commit: Added Blackbox Testing and Generated Javadoc',1478048888,78,1,13706,78
csc216-601-P2-43,b'Project 2: Made more changes to fix TS test failures',1477970881,2,10,17,2
csc216-601-P2-43,b'Project 2: Made more adjustments for TS test failures',1477970278,2,1,7,2
csc216-601-P2-43,b'Project 2: Addressed some TS test failures',1477969685,4,35,98,4
csc216-601-P2-43,b'Project 2: Increased coverage for state classes',1477966239,2,0,26,2
csc216-601-P2-43,b'Project 2: Fixed Checkstyle and PMD errors',1477964282,2,3,7,2
csc216-601-P2-43,b'Lab 9: Completed all unit tests',1477963918,4,23,273,4
csc216-601-P2-43,b'Project 2: Added Tests for Command Note and TrackedTicket',1477844749,30,31,882,30
csc216-601-P2-43,b'Project 2: Added several comments to all classes',1477619286,9,16,122,9
csc216-601-P2-43,b'Project 2: Added Junit Test Files',1477616838,6,0,449,6
csc216-601-P2-43,b'Project 2: Fixed Method Name Error',1477616094,2,11,11,2
csc216-601-P2-43,b'Project 2 First Commit: Skeleton and several methods completed',1477615721,11,0,3394,11
csc216-601-P2-43,b'Initial commit',1470766042,0,0,0,0
csc216-601-P2-47,b'Project 2 final commit. Javadoc up to date.',1478137694,68,72,72,68
csc216-601-P2-47,b'Project 2 final commit. Updated Javadoc.',1478137253,68,72,82,68
csc216-601-P2-47,b'Project 2 final commit. Added BBTP pdf Javadoc up to date.',1478126771,70,70,77,70
csc216-601-P2-47,b'Fixed NullPointer issue in getTicketsByOwner.',1478116529,1,1,1,1
csc216-601-P2-47,b'Added null condition exception to getTicket methods in Ticket list.',1478116323,1,2,12,1
csc216-601-P2-47,b'Implemented TicketTrackerModel and TicketTrackerModelTest.',1478115982,70,325,625,70
csc216-601-P2-47,b'Implemented TrackedTicketList and TrackedTicketListTest.',1478058302,72,211,391,72
csc216-601-P2-47,b'Implemented JUnit test for Note Command & TrackedTicket. \n\nImplemented TrackedTicket and Command methods.',1478029965,74,725,769,74
csc216-601-P2-47,b'Updated Javadoc.',1477604248,10,0,2639,10
csc216-601-P2-47,b'Updated Javadoc.',1477604230,58,81,342,58
csc216-601-P2-47,b'Skeleton implemented. JUnit tests not yet implemented-currently failing.',1477600138,1,1,1,1
csc216-601-P2-47,b'Completed commenting of empty methods.',1477599827,1,6,7,1
csc216-601-P2-47,b'Added comments to empty methods and constructors.',1477599616,4,8,8,4
csc216-601-P2-47,b'Populate test folder with JUnit test cases.',1477599307,5,0,427,5
csc216-601-P2-47,b'Implemented test folder.',1477599100,1,0,1,1
csc216-601-P2-47,b'Implemented correct import for List to allow Ticket parameter.',1477598838,1,2,3,1
csc216-601-P2-47,b'Attempting List parameter for addXMLTicket in TrackedTicketList.',1477598613,1,2,2,1
csc216-601-P2-47,b'Implemented TicketTrackerModel TrackedTicketList and TrackedTicket.',1477597588,65,18,11776,65
csc216-601-P2-47,b'Implemented Command and Note. Added Ticket.jar library',1477541549,7,32,161,7
csc216-601-P2-47,b'Packages and classes added. Jar file added. Test files added.',1477532610,34,1,3165,34
csc216-601-P2-47,b'Project 2: Initial Commit.',1477532562,4,0,36,4
csc216-601-P2-47,b'Initial commit',1470766062,0,0,0,0
csc216-601-P2-48,b'unfortunate last commit',1478484330,3,5,31,3
csc216-601-P2-48,b'unfortunate final commit...I had a LOT of work hours this month....',1478480370,2,12,36,2
csc216-601-P2-48,b'added some more functionality',1478476062,1,6,36,1
csc216-601-P2-48,b'various edits (checkstyle pmd logic)',1478467570,84,19,14990,84
csc216-601-P2-48,b'fixed stack overflow loop in TicketTrackerModel constructor',1478360091,1,1,1,1
csc216-601-P2-48,b'fixed stackoverflow loop',1478360056,1,1,0,1
csc216-601-P2-48,b'added XML load/save functionality',1478359290,2,14,43,2
csc216-601-P2-48,b'more implementation',1478293951,6,22,65,6
csc216-601-P2-48,b'adding coverage',1478276135,3,4,28,3
csc216-601-P2-48,b'added more coverage\n',1478274201,1,2,5,1
csc216-601-P2-48,b'added test coverage',1478273286,5,14,104,5
csc216-601-P2-48,b'updated a few methods in trackedticket',1478255851,5,8,37,5
csc216-601-P2-48,b'fixed ticket param in trackedticket',1478254940,1,2,1,1
csc216-601-P2-48,b'import update on tracked ticket list',1478254798,5,3,36,5
csc216-601-P2-48,b'confused commit',1478249083,1,1,1,1
csc216-601-P2-48,b'testing minor change\n',1478248564,1,1,1,1
csc216-601-P2-48,b'fixed minor spelling error',1478248135,1,2,2,1
csc216-601-P2-48,b'Compiling skeleton. Need more file functionality',1478247590,17,271,353,17
csc216-601-P2-48,b'update commit',1478224944,1,2,8,1
csc216-601-P2-48,b'On TrackedTicket portion',1478221973,2,11,18,2
csc216-601-P2-48,b'Working on NOTE section',1478220231,5,74,40,5
csc216-601-P2-48,b'finished the skeleton',1478214248,3,0,164,3
csc216-601-P2-48,b'added bulk of skeleton (still need command and flag stuff)',1478208661,14,1,3350,14
csc216-601-P2-48,b'packages added',1478126752,3,0,7,3
csc216-601-P2-48,b'Project 2 Initial Commit',1478126442,3,0,33,3
csc216-601-P2-48,b'Initial commit',1470766067,0,0,0,0
csc216-601-P2-49,b'Added javadoc and BBTP',1478292361,61,0,11004,61
csc216-601-P2-49,b'Tried to get the updates in getXMLtickets to work',1478287040,2,1,2,2
csc216-601-P2-49,b'Fixed same error maybe',1478285876,1,1,1,1
csc216-601-P2-49,b'Fixed empty list error',1478285685,1,1,1,1
csc216-601-P2-49,b'Unimplemented method to fix my unit tests.',1478285453,1,22,22,1
csc216-601-P2-49,b'addXMLTickets needed to update state',1478283869,1,3,24,1
csc216-601-P2-49,b'IAE thrown with empty string as well as null value now',1478281711,1,1,2,1
csc216-601-P2-49,b'All local tests passing with adequate coverage',1478281388,35,31,755,35
csc216-601-P2-49,b'Periodic commit. Incomplete work with XML but Jenkins might help',1478212461,9,63,484,9
csc216-601-P2-49,b'Commented all my source classes',1477447118,4,7,167,4
csc216-601-P2-49,b'Added test classes',1477441726,6,0,79,6
csc216-601-P2-49,b'Overloaded TrackedTicket constructor',1477441399,1,2,15,1
csc216-601-P2-49,b'Initial Commit. Skeleton of program.',1477410740,11,0,3219,11
csc216-601-P2-49,b'Initial commit',1470766072,0,0,0,0
csc216-P2-001,b'Fixed BBTP',1478319378,1,0,0,1
csc216-P2-001,b'Added BlackBox tests',1478299775,1,0,0,1
csc216-P2-001,b'Refined code generated Javadoc added folders for Javadoc and BBTP',1478279995,80,110,13433,80
csc216-P2-001,b'Fixed final(?) bug in TrackedTicket',1478272607,1,0,1,1
csc216-P2-001,b'Fixed checkstyle error bugs and coverage in TrackedTicket',1478272356,3,4,34,3
csc216-P2-001,b'Fixed Bugs',1478265224,1,0,1,1
csc216-P2-001,b'Fixing bugs',1478263149,1,1,1,1
csc216-P2-001,b'Fixing bugs',1478262966,1,0,3,1
csc216-P2-001,b'Fixed Bugs',1478262542,1,0,6,1
